mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
347.08992743492126,2.5371386698828022,37.07029304504395,4.935088100171111,30,2,10,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.4228997227787861,0.4236217003115142,0.42399384808931256,0.4282834790315538,0.4239657448862541,0.4245528990194841,0.0019065486021437622,38
693.0170574665069,8.282961190079359,135.4004526615143,32.38110521657564,30,2,10,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.4216465634353837,0.42338871001034545,0.4229712633287699,0.427063314523763,0.42440145324075446,0.4238942609078033,0.0018143756530429492,39
915.960461807251,300.2777997102346,201.316792011261,100.90069364524817,30,2,10,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.42209532012176737,0.4237303538293628,0.42413099843803675,,0.4243851585938463,,,71
339.5561607837677,2.9681772142426306,74.47811250686645,8.428419683472724,30,4,2,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.4322620765213572,0.43176397667806393,0.43494849977702926,0.4357415066703106,0.43125807019785584,0.43319482596892334,0.0018016286277646734,34
712.1783909320832,5.587714671388464,164.76902689933777,7.50733301931846,30,4,2,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.43279843438737403,0.4324879824783241,0.43383644945559735,0.4354805400291147,0.4315077043153896,0.4332222221331599,0.0013517063434401594,32
1060.029137992859,2.0919297246563526,269.0717359542847,40.67330120518208,30,4,2,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.4311060918502944,,0.4338406148354541,0.4339578419292594,0.432319375910033,,,71
380.67851758003235,1.8193749807979238,64.21278443336487,3.2217408962370855,30,4,5,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.4322620765213572,0.43176397667806393,0.43494849977702926,0.4357415066703106,0.43125807019785584,0.43319482596892334,0.0018016286277646734,34
722.3688776016236,7.874929092631413,151.11171360015868,10.380294883683025,30,4,5,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.43279843438737403,0.4324879824783241,0.43383644945559735,0.4354805400291147,0.4315077043153896,0.4332222221331599,0.0013517063434401594,32
1037.619595146179,13.473634683465997,233.02256374359132,21.31407015773102,30,4,5,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.4311060918502944,0.43147284231613964,0.4338406148354541,0.4339578419292594,0.432319375910033,0.43253935336823607,0.00117859795426551,36
352.793533039093,2.1176520348632146,59.051462173461914,8.76438807773762,30,4,10,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.4378403883180682,0.4346220100714793,0.43609825946150504,0.4366864299018965,0.4364700015497746,0.43634341786054476,0.00103903307536037,27
671.2645497322083,4.248863448902733,127.41916384696961,9.831551357514698,30,4,10,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.4366015082494892,0.43357820830241023,0.436767267068029,0.43812444504548137,0.43613517659368,0.4362413210518179,0.0014870068034072159,28
934.6293834686279,73.76650034180986,58.03349184989929,76.46447817863519,30,4,10,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.437236728016898,,,,,,,71
364.1303584098816,29.190251952193393,60.67702317237854,74.33510813775169,,1,2,100,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.34856350216412585,,,,0.3463452727119536,,,71
671.483429813385,134.717542460993,175.08875713348388,143.18795363638708,,1,2,200,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.34527712851640474,0.34553336962529574,,,0.3429036357993727,,,71
397.43878107070924,207.42199143577872,0.0,0.0,,1,2,300,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",,,,,,,,71
357.9159308433533,26.78738004280758,107.99160242080688,55.27671343805866,,1,5,100,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.3763203110185022,0.37664401608126363,0.3757945914298306,0.3797264765353159,,,,71
527.7812956333161,115.76407216965296,39.62915530204773,79.25831060409546,,1,5,200,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",,,,0.37798118271420106,,,,71
482.9760078907013,251.2828177233755,0.0,0.0,,1,5,300,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",,,,,,,,71
